14,36,32,93,101,191,201,1
11,18,32,92,101,191,201,2
12,11,32,92,101,191,201,1
12,24,34,91,101,192,201,2
11,15,30,93,101,191,201,2
14,12,32,92,101,192,201,1
12,24,33,92,101,192,201,2
12,8,32,93,103,191,202,1
11,21,33,93,101,191,201,2
14,30,31,92,101,192,201,2
11,12,32,91,101,191,201,1
14,12,32,93,101,192,201,1
11,21,34,93,101,191,201,1
12,36,33,91,101,192,201,2
11,21,31,93,101,191,201,2
14,24,34,93,101,192,201,1
12,18,34,93,101,192,201,2
14,15,34,93,101,191,201,1
12,9,31,92,101,192,201,2
14,24,32,93,101,192,201,2
12,48,30,93,101,191,201,2
12,27,32,93,101,192,201,2
14,6,32,94,101,191,201,1
12,45,32,93,103,191,201,2
12,9,34,92,101,192,201,2
12,12,32,92,101,191,201,2
12,24,32,93,101,192,201,1
12,18,33,91,101,192,201,2
11,12,32,94,101,191,201,1
14,27,33,93,101,191,201,1
14,12,34,93,101,191,201,1
11,30,34,93,101,192,201,1
14,12,34,93,101,192,201,1
12,12,34,93,101,191,201,1
11,24,32,94,101,191,201,1
14,9,34,93,101,191,201,1
14,36,32,92,101,192,201,1
11,27,30,93,101,192,201,2
13,30,33,93,101,192,201,2
14,36,34,93,101,192,201,1
12,6,34,92,101,191,201,1
11,18,30,93,101,192,201,1
13,36,32,93,101,192,201,1
11,24,32,91,101,191,201,1
14,10,32,92,101,192,201,1
12,12,32,94,103,191,201,1
11,12,32,92,101,192,201,1
14,12,32,93,101,191,201,1
14,24,33,93,101,192,201,1
14,36,30,93,101,191,201,1
12,48,32,93,102,192,201,2
11,12,32,93,101,192,201,2
11,24,32,93,101,191,201,1
13,36,32,93,101,191,201,2
14,12,32,93,101,191,201,1
12,18,32,94,103,191,201,1
14,4,34,93,101,191,201,1
11,24,32,93,101,191,201,2
12,6,32,93,101,192,201,2
12,21,32,91,101,191,201,2
14,12,34,92,101,191,201,1
11,30,32,93,103,191,201,1
14,6,32,93,101,191,201,1
11,48,30,93,101,191,201,2
14,12,31,92,101,191,201,1
14,24,32,93,101,192,201,1
14,12,34,93,101,191,201,1
14,6,30,93,101,191,202,1
13,24,32,93,101,191,201,1
14,18,32,92,102,191,201,2
11,6,34,92,101,192,201,1
13,12,32,92,101,191,201,1
12,30,32,92,103,191,201,2
14,24,33,93,101,191,201,1
12,60,33,93,101,191,201,1
14,24,34,93,101,191,201,1
11,12,31,91,101,191,201,2
14,15,32,92,101,192,201,1
14,11,34,92,101,191,201,1
11,12,32,93,101,191,201,1
11,24,32,92,101,191,201,1
11,18,34,93,101,192,201,1
14,12,34,92,101,191,201,1
12,15,32,93,101,191,201,2
14,36,34,93,101,191,201,1
14,24,32,92,101,192,201,1
11,14,32,91,101,192,202,2
14,24,32,93,101,191,201,1
14,18,32,93,101,191,202,1
14,12,34,92,101,192,201,1
12,48,32,93,101,191,201,2
11,30,32,91,101,192,201,2
14,9,32,93,101,191,201,1
14,18,34,92,101,191,201,1
14,6,32,92,101,191,201,2
14,15,34,93,101,192,201,1
14,12,32,93,101,191,201,1
13,18,31,93,101,191,201,1
14,15,34,93,101,191,201,1
12,24,34,91,101,192,201,1
11,47,32,92,101,192,201,1
11,48,32,93,101,191,201,1
12,48,33,93,101,192,201,1
12,12,32,92,103,192,201,1
11,24,33,94,101,191,201,2
14,12,32,94,101,192,202,1
12,36,32,94,101,192,201,2
11,24,34,92,101,192,201,1
13,42,34,93,101,191,201,1
14,48,34,91,101,191,201,1
12,48,32,92,101,192,201,2
14,12,32,92,101,191,201,1
14,10,32,93,102,191,202,1
14,18,32,93,101,192,201,1
14,6,32,92,101,192,201,1
12,36,30,92,101,192,201,2
13,24,34,93,101,191,201,2
11,10,34,93,102,192,201,1
14,48,34,93,101,191,201,2
14,6,32,91,101,191,201,1
14,30,32,92,101,191,201,1
11,12,32,94,101,192,201,2
12,9,32,94,101,191,201,1
12,48,32,93,101,192,201,1
13,24,32,92,101,191,201,1
12,12,32,94,101,191,201,2
13,4,32,93,101,191,202,1
11,36,31,93,101,191,201,2
11,12,32,93,103,191,201,1
12,24,32,92,101,192,201,1
14,12,34,93,101,191,201,1
11,15,33,92,101,191,201,1
12,30,34,94,101,191,201,2
11,24,32,91,101,191,201,2
11,24,32,93,101,192,201,1
11,18,32,93,101,191,201,1
11,8,34,93,101,191,202,1
14,12,34,93,101,192,201,1
14,24,32,92,101,192,201,1
13,36,32,93,101,191,201,1
12,6,32,93,101,191,201,1
11,24,34,93,101,192,201,1
14,18,34,92,101,191,201,2
12,60,32,92,101,191,201,2
14,48,34,92,101,191,201,2
11,24,30,93,101,191,201,2
11,6,34,91,101,192,201,2
12,13,32,92,103,191,201,1
11,15,32,92,101,191,201,2
11,24,32,93,101,191,201,1
12,10,32,91,101,191,201,1
12,24,34,92,101,192,201,1
11,21,32,92,101,191,201,1
12,18,32,94,101,191,201,1
12,18,32,93,102,192,201,1
13,10,32,93,103,191,201,1
14,15,34,92,101,191,201,1
12,24,32,92,101,191,201,1
14,6,33,93,101,191,201,1
12,9,34,93,101,191,201,2
14,9,32,92,101,192,201,1
12,9,32,92,101,191,202,2
14,18,34,93,101,192,201,1
14,10,32,93,101,192,201,1
12,24,32,93,101,191,201,2
14,12,34,93,102,192,201,1
14,36,33,93,101,192,201,2
14,12,32,94,101,191,201,1
11,30,32,92,101,191,201,2
12,18,32,93,101,191,201,1
13,12,32,93,101,191,201,1
14,6,32,94,101,191,201,1
11,18,32,93,101,191,201,2
14,12,32,93,101,192,201,1
14,18,34,93,101,191,201,1
11,18,32,92,101,191,201,1
11,36,32,93,101,191,201,2
12,18,32,92,101,191,201,1
14,18,34,93,101,192,201,1
14,10,34,92,101,191,201,1
11,48,31,92,103,191,201,2
14,18,33,94,101,191,201,1
14,7,33,93,101,191,201,1
12,36,32,93,101,192,201,2
14,6,34,92,101,191,201,1
11,20,32,93,101,192,201,1
12,18,32,92,101,192,201,2
14,22,32,92,101,191,201,1
14,30,33,93,101,191,201,1
14,18,34,92,101,191,201,1
14,18,32,92,101,192,201,1
12,18,34,93,101,192,201,1
14,18,32,94,101,192,201,1
12,12,32,92,101,191,201,1
11,36,32,93,101,192,201,1
11,6,34,92,101,191,201,1
14,9,34,93,101,191,201,1
12,39,33,93,101,192,201,1
11,12,32,92,101,191,201,1
11,36,34,94,101,192,201,1
12,12,32,91,101,191,201,2
14,24,34,92,101,191,201,1
14,18,32,94,101,192,201,1
12,18,34,94,101,191,201,1
14,24,33,93,101,192,201,2
14,14,33,93,101,191,201,1
12,18,33,93,101,191,201,1
12,24,32,94,101,192,201,2
14,24,34,93,101,192,201,1
11,15,32,94,101,191,202,1
14,24,32,91,101,192,201,1
13,12,34,94,101,192,201,2
12,24,32,92,101,192,201,1
14,33,34,93,101,192,201,1
14,12,34,93,101,192,201,2
14,10,32,93,101,191,202,1
11,24,32,92,101,191,201,2
14,36,34,93,101,192,201,1
11,12,32,93,101,191,201,2
11,18,33,92,101,192,201,1
14,21,32,92,101,191,201,1
12,18,32,92,101,191,201,2
14,15,32,92,101,191,201,1
12,12,32,93,101,191,201,1
14,21,33,93,101,191,201,1
12,12,32,92,101,192,201,2
12,18,32,94,101,192,201,1
14,28,34,93,101,191,201,1
14,18,34,93,101,191,201,1
14,9,32,93,101,191,201,1
11,18,34,92,101,191,201,2
14,5,32,93,101,191,201,1
12,24,32,93,102,192,201,2
11,6,34,93,101,192,201,1
11,9,32,93,101,191,201,1
12,12,32,94,101,192,201,2
14,6,32,94,101,191,201,1
14,24,34,92,101,192,201,1
11,42,34,93,102,191,201,1
13,12,31,92,101,191,201,2
14,12,32,93,101,192,201,1
11,12,32,92,102,191,201,1
12,20,33,93,101,192,201,1
14,12,32,93,101,191,201,2
14,9,34,92,101,191,201,1
11,36,32,92,101,192,201,2
12,7,32,93,103,191,201,1
13,12,32,92,101,192,201,1
12,15,33,94,101,191,201,2
14,36,34,93,101,192,201,1
14,6,32,92,101,191,201,1
14,12,30,93,101,191,201,1
11,24,32,93,102,192,201,2
14,24,32,92,101,192,201,1
11,11,34,93,101,191,201,1
11,12,32,93,101,192,201,2
11,6,32,92,101,191,201,1
14,18,32,93,101,192,201,1
11,36,32,93,103,191,201,1
11,15,32,93,101,191,201,1
12,12,32,92,101,191,201,1
12,12,32,93,101,191,201,1
11,24,32,93,103,192,201,1
11,24,33,92,101,192,201,2
14,48,33,93,101,191,201,1
14,33,33,92,101,192,201,1
12,24,32,94,101,192,201,2
11,9,32,93,101,191,201,2
14,6,32,93,101,192,201,1
12,18,34,94,101,191,201,2
11,18,30,92,101,191,201,2
14,39,32,93,101,191,201,1
13,24,32,93,101,191,201,1
12,12,32,93,101,191,201,1
11,15,34,93,101,192,201,1
12,24,32,93,101,191,201,1
11,30,32,92,101,192,201,1
14,15,33,92,101,191,201,1
14,12,34,93,101,192,201,1
12,6,33,93,101,192,201,2
14,24,32,92,102,192,201,1
14,10,32,93,101,191,202,1
14,12,34,93,101,191,201,1
12,27,30,92,101,192,201,2
14,6,34,92,101,191,201,1
12,6,32,93,101,191,201,1
11,12,34,93,101,191,202,1
11,24,32,94,101,191,201,2
12,36,32,93,102,192,201,2
14,24,34,93,101,191,201,1
12,18,32,94,103,191,201,1
13,6,34,91,101,192,201,1
11,24,32,92,101,191,201,2
13,9,32,91,101,191,201,1
12,24,34,93,101,191,201,2
11,24,32,92,101,191,201,2
14,10,32,93,103,191,201,2
13,15,34,93,101,192,201,1
12,15,31,93,101,192,201,2
14,24,32,94,101,191,201,1
14,39,32,93,101,192,201,1
11,12,32,93,101,191,201,2
14,36,32,93,101,192,201,1
13,15,32,93,101,192,201,1
12,12,33,94,102,191,201,1
14,24,32,93,101,191,201,1
11,6,34,93,101,191,202,1
14,36,34,92,101,192,201,2
11,6,32,93,101,192,201,1
14,24,34,93,101,191,201,1
11,18,32,92,101,191,201,2
11,48,30,93,101,191,201,2
14,24,32,92,101,191,201,1
12,26,32,93,101,191,201,1
14,15,34,92,101,191,201,1
14,4,34,93,101,191,201,1
11,36,32,91,101,191,201,2
11,6,32,93,101,192,201,1
12,15,32,92,101,192,201,2
14,12,33,94,101,191,201,1
14,24,32,94,101,192,201,1
14,24,32,93,101,191,201,1
13,21,34,91,101,191,201,2
11,6,32,92,101,192,201,1
12,18,34,92,101,192,201,1
11,48,32,93,101,191,201,2
13,18,32,92,101,191,201,1
12,12,32,94,101,191,201,2
14,24,33,93,101,192,201,1
11,30,32,93,101,191,201,2
13,18,32,93,101,191,201,2
14,12,34,93,101,191,201,1
14,24,34,92,101,192,201,1
14,24,32,93,101,191,201,1
11,12,31,92,101,191,201,2
14,48,34,93,101,192,201,1
14,12,34,92,101,191,201,1
14,6,31,93,101,191,201,1
11,48,32,94,103,192,201,2
12,12,34,93,101,191,201,1
12,9,32,92,101,192,201,1
12,18,30,92,101,191,201,2
14,21,30,92,101,192,201,2
11,24,31,93,101,191,201,2
12,18,34,93,101,191,201,2
11,24,32,93,101,192,201,1
11,24,31,93,103,191,201,2
13,6,33,92,101,191,201,1
12,36,32,93,101,192,201,2
12,24,33,93,101,192,201,1
12,24,33,92,101,192,201,1
11,12,32,91,101,191,201,2
14,24,34,93,101,191,201,1
12,48,32,93,101,192,201,1
11,48,32,92,101,192,201,2
11,24,32,92,101,192,201,2
14,30,34,93,102,191,201,1
14,24,32,92,101,192,201,1
11,15,32,92,101,191,201,1
12,9,32,93,101,191,201,1
12,12,32,92,101,191,201,1
14,24,34,92,101,192,201,1
12,36,34,91,101,191,201,2
12,18,34,93,103,191,201,2
12,12,34,93,101,191,201,1
14,9,32,92,101,191,201,1
12,36,32,93,101,191,201,2
11,18,32,92,101,191,201,2
11,9,34,93,101,191,201,1
11,12,32,93,103,191,201,1
11,18,32,94,101,192,201,2
11,12,34,93,101,191,201,2
11,12,34,92,101,192,201,1
12,24,33,92,101,192,201,1
14,21,32,92,101,191,201,1
12,24,32,92,101,192,201,2
11,24,31,93,101,192,201,2
12,6,31,92,101,191,201,2
11,24,32,92,101,191,201,2
14,18,34,93,101,191,201,2
12,7,32,92,103,191,201,1
12,9,32,92,101,191,201,2
12,24,31,92,101,191,201,2
14,36,32,92,101,192,201,2
14,24,34,93,101,192,201,1
12,36,32,92,102,191,201,2
14,18,32,93,101,191,201,1
14,15,32,93,101,191,201,1
11,12,32,92,101,191,201,2
13,10,32,92,101,191,201,2
11,21,32,92,101,191,201,1
11,24,31,92,103,191,202,1
14,18,33,92,101,191,201,2
12,48,30,93,101,192,201,1
12,60,33,93,101,191,201,1
11,6,34,93,101,191,201,1
12,30,32,92,102,191,201,2
14,12,32,91,101,191,201,1
12,21,34,93,101,191,201,1
14,18,34,93,101,191,201,2
14,48,32,91,101,191,201,2
11,12,32,92,101,191,201,1
11,18,32,93,101,191,201,2
14,15,32,93,101,191,201,1
13,6,32,93,101,192,201,1
12,9,31,93,101,191,201,2
14,42,34,93,101,192,201,1
11,18,31,93,101,191,201,2
12,15,32,93,101,191,201,1
14,9,32,92,102,191,201,2
12,24,32,92,101,192,201,2
14,12,32,93,101,192,201,1
14,24,32,92,101,191,201,1
14,60,33,93,101,192,201,1
11,42,33,93,101,192,201,2
11,18,32,92,101,191,201,2
12,15,32,93,101,191,201,1
14,15,32,93,101,192,201,2
14,24,34,94,103,192,201,1
11,18,34,94,101,192,201,1
14,36,33,93,101,192,201,2
11,30,30,91,103,191,201,1
14,12,32,92,101,191,201,2
13,24,32,93,101,191,201,2
11,12,32,93,101,191,201,2
11,48,32,93,101,192,201,1
12,12,32,93,101,191,201,2
11,24,32,93,102,191,201,2
12,36,33,93,101,192,201,2
11,14,32,93,101,191,201,1
12,12,32,93,101,191,201,2
14,48,32,93,101,192,201,1
12,30,30,92,101,191,201,1
12,18,34,93,101,192,201,1
13,12,32,94,101,191,201,1
11,12,32,94,101,191,201,2
14,21,32,93,101,191,201,1
12,6,33,93,101,192,201,1
14,24,34,93,102,192,201,1
12,30,31,93,101,192,201,1
14,48,31,92,101,191,201,1
13,30,34,93,101,191,201,1
14,24,34,93,101,192,201,1
14,36,32,93,101,192,201,1
14,60,32,93,101,192,201,1
14,6,34,94,101,191,201,1
14,21,33,93,101,191,201,2
14,30,34,92,101,192,201,1
14,24,34,93,101,192,201,1
12,72,32,94,101,191,201,2
11,24,32,93,101,191,201,1
14,18,32,92,101,191,201,1
14,6,32,92,101,191,201,1
14,12,32,93,101,192,201,1
14,15,33,94,101,191,201,1
14,24,34,94,101,192,201,1
12,36,33,93,101,192,201,1
14,60,32,93,101,192,201,1
13,10,34,93,101,192,201,1
12,36,33,93,101,191,201,1
14,9,32,93,102,192,201,1
11,12,32,93,101,191,201,1
11,15,34,91,101,191,201,1
12,15,32,92,101,191,201,1
12,24,32,93,101,191,201,1
11,6,34,93,101,191,201,1
14,24,32,93,101,192,201,1
14,6,32,93,101,191,201,1
12,12,32,93,103,191,202,1
14,12,34,92,101,191,201,1
14,18,34,93,101,191,201,1
14,12,32,92,101,191,201,2
13,24,32,92,101,192,201,1
12,30,33,93,101,191,201,1
12,27,32,92,101,192,201,1
14,15,32,92,101,191,201,1
12,48,32,93,101,191,201,2
12,12,30,92,101,191,201,2
12,9,32,92,101,191,201,1
12,9,32,93,101,191,201,1
14,18,34,93,101,192,201,1
11,6,31,92,101,191,201,2
14,21,32,93,101,192,201,1
11,9,34,93,101,191,201,1
14,30,34,93,101,191,201,1
14,30,34,93,101,192,201,1
13,24,34,93,101,192,201,1
13,9,30,93,101,192,201,2
12,6,31,92,101,191,201,2
11,12,32,92,101,191,201,2
12,9,32,92,101,191,201,1
14,27,32,92,101,191,201,2
14,6,34,92,101,191,201,1
11,18,32,92,101,191,201,2
12,48,31,92,101,191,201,2
12,24,33,93,101,191,201,1
11,24,32,93,101,191,201,2
12,8,32,92,103,191,201,1
14,24,32,92,101,192,201,1
14,4,34,92,101,191,201,1
12,24,32,92,101,191,201,2
11,18,32,93,101,192,201,1
14,6,34,93,101,192,201,1
12,30,30,92,101,191,201,2
11,24,31,93,101,191,201,1
12,10,31,93,101,191,201,1
11,24,31,93,101,192,201,1
11,39,34,93,101,192,201,1
11,13,34,93,101,191,201,1
11,15,32,92,101,191,201,1
11,12,32,92,101,191,201,2
14,21,32,93,101,191,201,1
14,15,32,93,101,191,201,1
11,6,32,92,101,192,201,1
11,18,32,92,101,191,201,2
12,12,32,92,101,191,201,1
14,30,34,92,101,191,201,1
14,12,33,93,101,191,201,2
11,24,32,92,101,191,201,2
13,6,34,93,101,191,202,1
13,15,34,93,101,192,201,2
14,24,32,93,103,192,201,1
11,12,34,93,101,191,201,2
14,15,34,92,101,192,201,1
11,18,34,92,101,191,201,2
11,12,32,93,101,191,201,1
14,21,34,93,101,192,201,2
14,24,34,94,101,192,201,1
12,12,32,94,103,191,201,1
11,30,32,91,101,191,201,2
14,12,34,93,101,192,201,1
11,24,32,92,101,191,201,1
11,36,34,92,101,192,201,2
14,21,34,93,101,192,201,1
14,24,34,93,101,191,201,1
14,36,34,93,101,192,201,1
11,18,32,92,103,191,201,1
14,36,34,93,101,192,201,1
12,18,32,92,101,192,201,1
12,39,34,93,103,191,201,2
14,24,34,93,101,192,201,1
12,12,30,93,101,192,201,1
12,12,32,92,101,191,201,2
12,20,32,91,101,192,201,1
12,18,32,93,101,192,201,1
14,48,34,93,101,192,201,1
12,48,33,93,101,191,201,2
11,40,34,93,101,192,201,2
12,21,32,92,101,191,201,2
14,24,32,93,101,192,201,1
14,6,34,94,101,191,201,1
13,24,32,91,101,191,201,1
14,24,32,93,101,192,201,1
14,9,32,92,101,191,201,1
11,18,32,93,101,192,201,2
14,12,34,92,101,191,201,1
14,24,33,94,101,192,201,1
12,9,32,93,101,191,201,1
14,24,34,93,101,191,201,1
12,18,34,92,103,192,201,1
11,20,34,92,101,191,201,1
14,12,34,93,101,191,201,1
12,12,32,92,101,191,201,1
11,36,32,93,101,192,201,2
12,6,32,94,101,191,202,1
14,12,34,93,101,191,201,1
12,42,31,93,101,192,201,1
12,15,30,92,101,191,201,2
12,8,32,94,101,192,201,1
12,6,32,94,103,191,201,1
11,36,34,93,101,192,201,2
11,48,32,93,101,191,201,2
11,48,32,93,101,191,201,2
12,36,33,92,101,191,201,1
14,6,32,91,101,191,201,1
14,6,34,92,101,192,201,1
11,36,32,91,102,191,201,1
11,18,32,94,101,191,201,2
14,12,32,94,101,192,201,1
13,12,32,94,101,191,201,1
11,36,32,93,101,191,201,2
11,8,34,93,101,191,201,1
14,18,34,91,101,192,201,1
11,21,34,94,101,192,201,1
11,18,34,92,101,192,201,2
14,18,30,93,101,191,201,2
11,36,32,93,101,191,201,2
12,48,33,93,101,192,201,1
14,24,33,93,101,192,201,1
11,18,32,92,101,192,201,2
11,45,30,93,101,191,201,2
12,24,32,92,101,192,201,1
13,15,32,92,101,191,201,2
11,12,30,93,101,191,201,2
14,12,32,92,101,191,201,1
14,4,32,92,101,191,201,1
11,24,34,93,101,192,201,1
14,24,34,94,102,191,201,1
11,36,32,93,101,191,201,2
14,21,33,93,101,191,201,1
14,18,32,92,101,191,201,2
14,24,31,93,101,192,201,1
14,18,32,93,101,192,201,1
12,21,32,93,101,192,201,1
14,18,32,93,101,191,201,2
14,24,32,94,101,191,201,1
11,9,32,93,101,191,201,1
11,12,32,93,101,191,201,2
11,20,34,94,103,191,202,2
14,24,34,93,101,192,201,1
14,15,34,93,101,192,201,1
11,18,31,93,101,191,201,2
14,36,33,93,101,192,201,1
14,24,32,94,101,192,201,1
14,10,32,92,101,192,201,1
14,15,34,93,101,192,201,1
11,15,32,92,101,192,201,2
14,9,32,93,103,191,202,1
14,24,34,93,101,191,201,1
14,18,33,94,101,192,201,2
11,24,32,92,101,192,201,2
14,27,34,93,101,192,201,1
14,10,32,93,101,191,201,2
14,15,32,92,101,191,201,1
11,18,32,92,101,191,201,1
14,12,34,93,101,191,201,1
14,36,32,93,101,191,201,1
11,12,32,92,101,191,201,1
14,36,33,92,101,192,201,1
13,6,34,93,101,191,202,1
11,24,34,93,101,192,201,1
14,15,32,92,101,191,201,1
11,12,32,93,102,191,201,1
12,11,34,92,101,191,201,1
11,18,31,93,102,192,201,1
14,36,32,93,101,191,201,1
11,9,32,93,101,192,201,2
14,30,34,93,101,191,201,1
14,24,32,93,101,192,201,1
14,24,32,91,101,192,201,1
12,30,34,93,101,191,201,1
14,18,34,92,101,191,201,1
12,24,32,91,101,192,201,2
11,12,32,92,101,191,201,2
12,24,34,93,101,192,201,1
12,48,32,93,101,192,201,2
14,36,34,93,101,192,201,1
14,28,31,93,103,192,201,1
11,27,34,93,101,192,201,1
14,15,34,93,101,192,201,1
11,12,34,93,101,191,202,1
12,36,34,93,101,192,201,1
